type	pre-condition	post-condition	confidence	SDC
Embedding	"80 % column values have their Sentence-BERT embedding distance to ""usa"" < 1.0"	"values whose Sentence-BERT embedding distance to ""usa"" > 1.2750000000000001"	0.9135030690463714	(('sbert', 1, 'usa', 0.8, 1.0), ('sbert', 1.2750000000000001), 2.0647655918616166, 0.0864969309536286, (15, 265, 216013, 21386))
Embedding	"80 % column values have their Sentence-BERT embedding distance to ""feb"" < 1.2000000000000002"	"values whose Sentence-BERT embedding distance to ""feb"" > 1.25"	0.9134987771933225	(('sbert', 1, 'feb', 0.8, 1.2000000000000002), ('sbert', 1.25), 1.9859487867910806, 0.08650122280667745, (23, 369, 211909, 25378))
Embedding	"80 % column values have their Glove embedding distance to ""houston"" < 5.5"	"values whose Glove embedding distance to ""houston"" > 8.5"	0.9130890422203658	(('embed', 1, 'houston', 0.8, 5.5), ('embed', 8.5), 1.3231928719279789, 0.08691095777963422, (46, 651, 150327, 86655))
Embedding	"80 % column values have their Glove embedding distance to ""colombia"" < 6.5"	"values whose Glove embedding distance to ""colombia"" > 10.0"	0.912765246960079	(('embed', 1, 'colombia', 0.8, 6.5), ('embed', 10.0), 1.2944924738825816, 0.08723475303992098, (123, 1546, 149883, 86127))
Embedding	"80 % column values have their Glove embedding distance to ""canada"" < 5.5"	"values whose Glove embedding distance to ""canada"" > 6.5"	0.9121992634856968	(('embed', 1, 'canada', 0.8, 5.5), ('embed', 6.5), 1.6158451820738629, 0.08780073651430317, (117, 1467, 184266, 51829))
Embedding	"80 % column values have their Glove embedding distance to ""green"" < 5.0"	"values whose Glove embedding distance to ""green"" > 6.0"	0.9119225059499919	(('embed', 1, 'green', 0.8, 5.0), ('embed', 6.0), 2.1530475946318455, 0.08807749405000809, (7, 152, 219015, 18505))
Embedding	"80 % column values have their Glove embedding distance to ""january"" < 4.0"	"values whose Glove embedding distance to ""january"" > 5.0"	0.9117520412990205	(('embed', 1, 'january', 0.8, 4.0), ('embed', 5.0), 2.3232016621450846, 0.08824795870097946, (4, 108, 226347, 11220))
Embedding	"80 % column values have their Glove embedding distance to ""delaware"" < 5.5"	"values whose Glove embedding distance to ""delaware"" > 11.0"	0.9116471063293079	(('embed', 1, 'delaware', 0.8, 5.5), ('embed', 11.0), 1.3129538456830998, 0.08835289367069207, (49, 675, 149910, 87045))
Embedding	"80 % column values have their Glove embedding distance to ""delaware"" < 5.5"	"values whose Glove embedding distance to ""delaware"" > 10.5"	0.9116471063293079	(('embed', 1, 'delaware', 0.8, 5.5), ('embed', 10.5), 1.3131114233643468, 0.08835289367069207, (49, 675, 149928, 87027))
Embedding	"80 % column values have their Glove embedding distance to ""delaware"" < 5.5"	"values whose Glove embedding distance to ""delaware"" > 8.0"	0.9116471063293079	(('embed', 1, 'delaware', 0.8, 5.5), ('embed', 8.0), 1.3273659497771986, 0.08835289367069207, (49, 675, 151553, 85402))
Embedding	"80 % column values have their Sentence-BERT embedding distance to ""virginia"" < 1.1"	"values whose Sentence-BERT embedding distance to ""virginia"" > 1.3250000000000002"	0.9109911647454165	(('sbert', 1, 'virginia', 0.8, 1.1), ('sbert', 1.3250000000000002), 1.4722738375105595, 0.08900883525458353, (13, 231, 161351, 76084))
Embedding	"80 % column values have their Glove embedding distance to ""online"" < 6.0"	"values whose Glove embedding distance to ""online"" > 7.0"	0.9108314825261989	(('embed', 1, 'online', 0.8, 6.0), ('embed', 7.0), 1.9654951349749306, 0.08916851747380103, (42, 586, 212671, 24380))
Pattern	"85 % of values match pattern ""^[a-zA-Z]+[\+\-\d\.,]+$"""	"values not matching pattern ""^[a-zA-Z]+[\+\-\d\.,]+$"""	0.9105331427156316	(('pattern', 1, 'z00625', '^[a-zA-Z]+[\\+\\-\\d\\.,]+$', 0.85), ('pattern', 0), 2.5629920155411057, 0.08946685728436839, (390, 4402, 232887, 0))
Embedding	"80 % column values have their Glove embedding distance to ""portland"" < 5.5"	"values whose Glove embedding distance to ""portland"" > 10.5"	0.9096334927187179	(('embed', 1, 'portland', 0.8, 5.5), ('embed', 10.5), 1.3088652621420633, 0.09036650728128214, (46, 624, 149920, 87089))
Embedding	"80 % column values have their Glove embedding distance to ""shanghai"" < 6.0"	"values whose Glove embedding distance to ""shanghai"" > 6.5"	0.9091750896437082	(('embed', 1, 'shanghai', 0.8, 6.0), ('embed', 6.5), 1.9857076557608209, 0.09082491035629184, (23, 350, 212823, 24483))
Pattern	"98 % of values match pattern ""^[\+\-\d\.,]+:[\+\-\d\.,]+$"""	"values not matching pattern ""^[\+\-\d\.,]+:[\+\-\d\.,]+$"""	0.9061155814676505	(('pattern', 1, '15:38.07', '^[\\+\\-\\d\\.,]+:[\\+\\-\\d\\.,]+$', 0.98), ('pattern', 0), 2.7487106707173132, 0.09388441853234952, (4, 101, 237574, 0))
Embedding	"80 % column values have their Glove embedding distance to ""low"" < 5.0"	"values whose Glove embedding distance to ""low"" > 5.5"	0.9049747529263359	(('embed', 1, 'low', 0.8, 5.0), ('embed', 5.5), 2.394587962945434, 0.09502524707366414, (7, 140, 231978, 5554))
Embedding	"80 % column values have their Glove embedding distance to ""oceania"" < 6.5"	"values whose Glove embedding distance to ""oceania"" > 9.5"	0.9043191776285486	(('embed', 1, 'oceania', 0.8, 6.5), ('embed', 9.5), 1.2734733673050034, 0.09568082237145133, (89, 1044, 149915, 86631))
Embedding	"80 % column values have their Glove embedding distance to ""drama"" < 6.5"	"values whose Glove embedding distance to ""drama"" > 7.5"	0.9038626264753732	(('embed', 1, 'drama', 0.8, 6.5), ('embed', 7.5), 1.6055626814691992, 0.09613737352462684, (143, 1595, 186191, 49750))
Embedding	"80 % column values have their Sentence-BERT embedding distance to ""maryland"" < 1.1"	"values whose Sentence-BERT embedding distance to ""maryland"" > 1.3"	0.9033762972146849	(('sbert', 1, 'maryland', 0.8, 1.1), ('sbert', 1.3), 2.138197598342564, 0.0966237027853151, (15, 235, 222411, 15018))
Embedding	"80 % column values have their Glove embedding distance to ""portland"" < 5.5"	"values whose Glove embedding distance to ""portland"" > 7.0"	0.9029585197043631	(('embed', 1, 'portland', 0.8, 5.5), ('embed', 7.0), 1.4403263360037577, 0.09704148029563686, (50, 620, 167142, 69867))
Embedding	"80 % column values have their Glove embedding distance to ""mangoes"" < 7.0"	"values whose Glove embedding distance to ""mangoes"" > 10.5"	0.9007900314525077	(('embed', 1, 'mangoes', 0.8, 7.0), ('embed', 10.5), 1.2527244794858658, 0.09920996854749226, (141, 1521, 149830, 86187))
Embedding	"80 % column values have their Glove embedding distance to ""mangoes"" < 7.0"	"values whose Glove embedding distance to ""mangoes"" > 11.0"	0.9007900314525077	(('embed', 1, 'mangoes', 0.8, 7.0), ('embed', 11.0), 1.2527068796485383, 0.09920996854749226, (141, 1521, 149828, 86189))
Embedding	"80 % column values have their Glove embedding distance to ""mangoes"" < 7.0"	"values whose Glove embedding distance to ""mangoes"" > 10.0"	0.9007900314525077	(('embed', 1, 'mangoes', 0.8, 7.0), ('embed', 10.0), 1.2528916822675886, 0.09920996854749226, (141, 1521, 149849, 86168))
Embedding	"80 % column values have their Glove embedding distance to ""undefined"" < 6.5"	"values whose Glove embedding distance to ""undefined"" > 9.0"	0.9005640203798803	(('embed', 1, 'undefined', 0.8, 6.5), ('embed', 9.0), 1.249760395207746, 0.09943597962011973, (168, 1782, 149845, 85884))
Embedding	"80 % column values have their Glove embedding distance to ""undefined"" < 6.5"	"values whose Glove embedding distance to ""undefined"" > 10.5"	0.9005640203798803	(('embed', 1, 'undefined', 0.8, 6.5), ('embed', 10.5), 1.2493373000144692, 0.09943597962011973, (168, 1782, 149797, 85932))
